(Q-Qo)/mA.h	I/mA	time/s	Ecell/V	
2.980036130515685E+000	-1.3608870E-001	2.681711107092407E+005	3.6906071E+000
2.977768000215135E+000	-1.3609658E-001	2.682311107154991E+005	3.6902919E+000
2.975499871797984E+000	-1.3608082E-001	2.682911107217576E+005	3.6900163E+000
2.973231744248801E+000	-1.3608870E-001	2.683511107280161E+005	3.6896617E+000
2.970963615237375E+000	-1.3609067E-001	2.684111107342746E+005	3.6891890E+000
2.968695486123222E+000	-1.3608673E-001	2.684711107405331E+005	3.6890709E+000
2.966427353896234E+000	-1.3609461E-001	2.685311107467916E+005	3.6885588E+000
2.964159223914577E+000	-1.3608280E-001	2.685911107530501E+005	3.6884012E+000
2.961891089823056E+000	-1.3608673E-001	2.686511107593086E+005	3.6880860E+000
2.959622952639626E+000	-1.3608280E-001	2.687111107655670E+005	3.6876132E+000
2.957354814004666E+000	-1.3609263E-001	2.687711107718255E+005	3.6872587E+000
2.955086676709569E+000	-1.3608280E-001	2.688311107780840E+005	3.6871011E+000
2.952818541493399E+000	-1.3608870E-001	2.688911107843425E+005	3.6866286E+000
2.950550406195736E+000	-1.3608280E-001	2.689511107906010E+005	3.6863921E+000
2.948282272702737E+000	-1.3609067E-001	2.690111107968595E+005	3.6859982E+000
2.946014136733545E+000	-1.3608477E-001	2.690711108031180E+005	3.6856043E+000
2.943746003556955E+000	-1.3607885E-001	2.691311108093765E+005	3.6854467E+000
2.941477869140390E+000	-1.3608082E-001	2.691911108156350E+005	3.6851315E+000
2.939209734760109E+000	-1.3608280E-001	2.692511108218934E+005	3.6848166E+000
2.936941597827540E+000	-1.3608673E-001	2.693111108281519E+005	3.6843832E+000
2.934673465036849E+000	-1.3608870E-001	2.693711108344104E+005	3.6841075E+000
2.932405328165889E+000	-1.3609067E-001	2.694311108406689E+005	3.6838317E+000
2.930137189457259E+000	-1.3608082E-001	2.694911108469274E+005	3.6834772E+000
2.927869052640415E+000	-1.3607885E-001	2.695511108531859E+005	3.6832409E+000
2.925600917313827E+000	-1.3608477E-001	2.696111108594444E+005	3.6827288E+000
2.923332782161294E+000	-1.3607885E-001	2.696711108657029E+005	3.6825318E+000
2.921064645600633E+000	-1.3610053E-001	2.697311108719613E+005	3.6820984E+000
2.918796510245254E+000	-1.3609067E-001	2.697911108782198E+005	3.6818228E+000
2.916528375680256E+000	-1.3609461E-001	2.698511108844783E+005	3.6815469E+000
2.914260238354239E+000	-1.3609263E-001	2.699111108907368E+005	3.6811137E+000
2.911992103558216E+000	-1.3608673E-001	2.699711108969953E+005	3.6808774E+000
2.909723963395606E+000	-1.3608280E-001	2.700311109032538E+005	3.6805623E+000
2.907455825640278E+000	-1.3608673E-001	2.700911109095123E+005	3.6802864E+000
2.905187688152335E+000	-1.3609461E-001	2.701511109157708E+005	3.6799712E+000
2.902919548295190E+000	-1.3608477E-001	2.702111109220292E+005	3.6796563E+000
2.900651409056750E+000	-1.3609067E-001	2.702711109282877E+005	3.6793804E+000
2.898383269350363E+000	-1.3608477E-001	2.703311109345462E+005	3.6790259E+000
2.896115128813237E+000	-1.3609067E-001	2.703911109408047E+005	3.6786714E+000
2.893846986210983E+000	-1.3608082E-001	2.704511109470632E+005	3.6783562E+000
2.891578845329781E+000	-1.3608477E-001	2.705111109533217E+005	3.6781199E+000
2.889310708153041E+000	-1.3608280E-001	2.705711109595802E+005	3.6778440E+000
2.887042568492128E+000	-1.3609658E-001	2.706311109658387E+005	3.6773715E+000
2.884774426213246E+000	-1.3609263E-001	2.706911109720971E+005	3.6770957E+000
2.882506281402119E+000	-1.3608673E-001	2.707511109783556E+005	3.6767807E+000
2.880238138111300E+000	-1.3607687E-001	2.708111109846141E+005	3.6764262E+000
2.877969993573982E+000	-1.3608082E-001	2.708711109908726E+005	3.6762686E+000
2.875701850052153E+000	-1.3609067E-001	2.709311109971311E+005	3.6758745E+000
2.873433704958194E+000	-1.3608082E-001	2.709911110033896E+005	3.6755199E+000
2.871165559207963E+000	-1.3609067E-001	2.710511110096481E+005	3.6751261E+000
2.868897407250082E+000	-1.3608673E-001	2.711111110159066E+005	3.6748505E+000
2.866629256707811E+000	-1.3609461E-001	2.711711110221650E+005	3.6744959E+000
2.864361104906731E+000	-1.3608280E-001	2.712311110284235E+005	3.6742594E+000
2.862092955700978E+000	-1.3608673E-001	2.712911110346820E+005	3.6740232E+000
2.859824807842457E+000	-1.3608673E-001	2.713511110409405E+005	3.6736686E+000
2.857556662979142E+000	-1.3609263E-001	2.714111110471990E+005	3.6733141E+000
2.855288520669954E+000	-1.3609263E-001	2.714711110534575E+005	3.6730778E+000
2.853020376368215E+000	-1.3608673E-001	2.715311110597160E+005	3.6726837E+000
2.850752234461771E+000	-1.3609263E-001	2.715911110659745E+005	3.6724474E+000
2.848484090237469E+000	-1.3608477E-001	2.716511110722329E+005	3.6722112E+000
2.846215946753969E+000	-1.3608477E-001	2.717111110784914E+005	3.6717777E+000
2.843947803185044E+000	-1.3608082E-001	2.717711110847499E+005	3.6715415E+000
2.841679658158612E+000	-1.3608870E-001	2.718311110910084E+005	3.6710687E+000
2.839411511697670E+000	-1.3609263E-001	2.718911110972669E+005	3.6709113E+000
2.837143363272539E+000	-1.3607885E-001	2.719511111035254E+005	3.6705172E+000
2.834875219177148E+000	-1.3608280E-001	2.720111111097839E+005	3.6702416E+000
2.832607073640608E+000	-1.3609658E-001	2.720711111160424E+005	3.6698081E+000
2.830338925999925E+000	-1.3609658E-001	2.721311111223008E+005	3.6695719E+000
2.828070777619415E+000	-1.3608477E-001	2.721911111285593E+005	3.6692567E+000
2.825802627886318E+000	-1.3609658E-001	2.722511111348178E+005	3.6689811E+000
2.823534487212184E+000	-1.3608673E-001	2.723111111410763E+005	3.6686659E+000
2.821266345759539E+000	-1.3609658E-001	2.723711111473348E+005	3.6681931E+000
2.818998205256503E+000	-1.3609856E-001	2.724311111535933E+005	3.6681144E+000
2.816730064257003E+000	-1.3608477E-001	2.724911111598518E+005	3.6678386E+000
2.814461924514572E+000	-1.3609263E-001	2.725511111661103E+005	3.6674447E+000
2.812193781702129E+000	-1.3608477E-001	2.726111111723688E+005	3.6671295E+000
2.809925640365961E+000	-1.3606898E-001	2.726711111786272E+005	3.6667356E+000
2.807657497825424E+000	-1.3608870E-001	2.727311111848857E+005	3.6665387E+000
2.805389358219347E+000	-1.3607885E-001	2.727911111911442E+005	3.6662235E+000
2.803121215729117E+000	-1.3607490E-001	2.728511111974027E+005	3.6659873E+000
2.800853075488325E+000	-1.3608673E-001	2.729111112036612E+005	3.6655145E+000
2.798584937350824E+000	-1.3610053E-001	2.729711112099197E+005	3.6653569E+000
2.796316794920779E+000	-1.3608082E-001	2.730311112161782E+005	3.6649237E+000
2.794048648105735E+000	-1.3609658E-001	2.730911112224367E+005	3.6646478E+000
2.791780501203703E+000	-1.3610053E-001	2.731511112286951E+005	3.6643329E+000
2.789512354396731E+000	-1.3608673E-001	2.732111112349536E+005	3.6639783E+000
2.787244209581258E+000	-1.3607885E-001	2.732711112412121E+005	3.6637025E+000
2.784976064094893E+000	-1.3609067E-001	2.733311112474706E+005	3.6633480E+000
2.782707918611136E+000	-1.3609461E-001	2.733911112537291E+005	3.6632297E+000
2.780439772771638E+000	-1.3608082E-001	2.734511112599876E+005	3.6628752E+000
2.778171628728691E+000	-1.3609067E-001	2.735111112662461E+005	3.6624813E+000
2.775903484608730E+000	-1.3608870E-001	2.735711112725046E+005	3.6623237E+000
2.773635340199818E+000	-1.3609067E-001	2.736311112787630E+005	3.6619298E+000
2.771367191109301E+000	-1.3609067E-001	2.736911112850215E+005	3.6616542E+000
2.769099046185373E+000	-1.3609461E-001	2.737511112912800E+005	3.6613784E+000
2.766830899943428E+000	-1.3609856E-001	2.738111112975385E+005	3.6610239E+000
2.764562756271660E+000	-1.3608673E-001	2.738711113037970E+005	3.6607087E+000
2.762294609838948E+000	-1.3608082E-001	2.739311113100555E+005	3.6603935E+000
2.760026467843784E+000	-1.3608082E-001	2.739911113163140E+005	3.6601572E+000
2.757758324859565E+000	-1.3609658E-001	2.740511113225725E+005	3.6598816E+000
2.755490178573802E+000	-1.3608477E-001	2.741111113288309E+005	3.6595664E+000
2.753222034391810E+000	-1.3608082E-001	2.741711113350894E+005	3.6592119E+000
2.750953892596082E+000	-1.3608870E-001	2.742311113413479E+005	3.6589360E+000
2.748685750595629E+000	-1.3608673E-001	2.742911113476064E+005	3.6586604E+000
2.746417607512275E+000	-1.3609263E-001	2.743511113538649E+005	3.6582665E+000
2.744149464447680E+000	-1.3608673E-001	2.744111113601234E+005	3.6580300E+000
2.741881320269538E+000	-1.3608870E-001	2.744711113663819E+005	3.6577148E+000
2.739613173375842E+000	-1.3609263E-001	2.745311113726404E+005	3.6573603E+000
2.737345024680785E+000	-1.3609658E-001	2.745911113788988E+005	3.6570847E+000
2.735076880660041E+000	-1.3608477E-001	2.746511113851573E+005	3.6567695E+000
2.732808735467560E+000	-1.3609067E-001	2.747111113914158E+005	3.6564939E+000
2.730540587215804E+000	-1.3608673E-001	2.747711113976743E+005	3.6562181E+000
2.728272438452740E+000	-1.3608870E-001	2.748311114039328E+005	3.6559029E+000
2.726004288646844E+000	-1.3608280E-001	2.748911114101913E+005	3.6556273E+000
2.723736143163501E+000	-1.3609658E-001	2.749511114164498E+005	3.6553121E+000
2.721467997314690E+000	-1.3607885E-001	2.750111114227083E+005	3.6550362E+000
2.719199848545061E+000	-1.3609658E-001	2.750711114289667E+005	3.6546817E+000
2.716931699798364E+000	-1.3608082E-001	2.751311114352252E+005	3.6544061E+000
2.714663553052280E+000	-1.3608280E-001	2.751911114414837E+005	3.6540909E+000
2.712395400887761E+000	-1.3608870E-001	2.752511114477422E+005	3.6537364E+000
2.710127253895303E+000	-1.3609067E-001	2.753111114540007E+005	3.6535001E+000
2.707859107895982E+000	-1.3608280E-001	2.753711114602592E+005	3.6531849E+000
2.705590963310831E+000	-1.3609067E-001	2.754311114665177E+005	3.6528697E+000
2.703322817779813E+000	-1.3608673E-001	2.754911114727762E+005	3.6526728E+000
2.701054666280548E+000	-1.3608673E-001	2.755511114790346E+005	3.6523182E+000
2.698786514197753E+000	-1.3609461E-001	2.756111114852931E+005	3.6520426E+000
2.696518363989542E+000	-1.3609067E-001	2.756711114915516E+005	3.6516881E+000
2.694250215640838E+000	-1.3608870E-001	2.757311114978101E+005	3.6514909E+000
2.691982065484292E+000	-1.3607885E-001	2.757911115040686E+005	3.6510577E+000
2.689713915372185E+000	-1.3609461E-001	2.758511115103271E+005	3.6508608E+000
2.687445766136142E+000	-1.3609461E-001	2.759111115165856E+005	3.6505456E+000
2.685177616402374E+000	-1.3609658E-001	2.759711115228441E+005	3.6503093E+000
2.682909461007408E+000	-1.3609658E-001	2.760311115291025E+005	3.6499548E+000
2.680641304373253E+000	-1.3609461E-001	2.760911115353610E+005	3.6495609E+000
2.678373147303843E+000	-1.3609067E-001	2.761511115416195E+005	3.6493640E+000
2.676104988144073E+000	-1.3609067E-001	2.762111115478780E+005	3.6490488E+000
2.673836828955164E+000	-1.3608477E-001	2.762711115541365E+005	3.6487336E+000
2.671568669867913E+000	-1.3610250E-001	2.763311115603950E+005	3.6484578E+000
2.669300512806997E+000	-1.3608280E-001	2.763911115666535E+005	3.6481822E+000
2.667032358200931E+000	-1.3609067E-001	2.764511115729120E+005	3.6478670E+000
2.664764203930034E+000	-1.3608870E-001	2.765111115791705E+005	3.6475914E+000
2.662496053386380E+000	-1.3608870E-001	2.765711115854289E+005	3.6471579E+000
2.660227899570399E+000	-1.3608477E-001	2.766311115916874E+005	3.6470397E+000
2.657959748656269E+000	-1.3610053E-001	2.766911115979459E+005	3.6466851E+000
2.655691599248267E+000	-1.3608673E-001	2.767511116042044E+005	3.6464095E+000
2.653423448303789E+000	-1.3609263E-001	2.768111116104629E+005	3.6461337E+000
2.651155298290427E+000	-1.3608082E-001	2.768711116167214E+005	3.6458187E+000
2.648887146044970E+000	-1.3609856E-001	2.769311116229799E+005	3.6455429E+000
2.646618996085955E+000	-1.3609461E-001	2.769911116292384E+005	3.6453066E+000
2.644350844135102E+000	-1.3609856E-001	2.770511116354968E+005	3.6449914E+000
2.642082693734922E+000	-1.3608082E-001	2.771111116417553E+005	3.6447155E+000
2.639814538790948E+000	-1.3609263E-001	2.771711116480138E+005	3.6443217E+000
2.637546386146488E+000	-1.3609658E-001	2.772311116542723E+005	3.6440461E+000
2.635278231025711E+000	-1.3607885E-001	2.772911116605308E+005	3.6437309E+000
2.633010078047067E+000	-1.3609461E-001	2.773511116667893E+005	3.6434157E+000
2.630741927935051E+000	-1.3608673E-001	2.774111116730478E+005	3.6431794E+000
2.628473773354855E+000	-1.3609461E-001	2.774711116793063E+005	3.6428642E+000
2.626205617790454E+000	-1.3609067E-001	2.775311116855647E+005	3.6425097E+000
2.623937464103591E+000	-1.3609067E-001	2.775911116918232E+005	3.6422734E+000
2.621669308687440E+000	-1.3608477E-001	2.776511116980817E+005	3.6420369E+000
2.619401154474699E+000	-1.3608477E-001	2.777111117043402E+005	3.6416430E+000
2.617132996155553E+000	-1.3609263E-001	2.777711117105987E+005	3.6414855E+000
2.614864835201403E+000	-1.3609067E-001	2.778311117168572E+005	3.6411309E+000
2.612596675508668E+000	-1.3608673E-001	2.778911117231157E+005	3.6408160E+000
2.610328515159537E+000	-1.3609856E-001	2.779511117293742E+005	3.6405795E+000
2.608060354431222E+000	-1.3609461E-001	2.780111117356326E+005	3.6403039E+000
2.605792191413616E+000	-1.3609461E-001	2.780711117418911E+005	3.6399887E+000
2.603524029288731E+000	-1.3609461E-001	2.781311117481496E+005	3.6396341E+000
2.601255868370433E+000	-1.3608477E-001	2.781911117544081E+005	3.6393583E+000
2.598987709151258E+000	-1.3609263E-001	2.782511117606666E+005	3.6391220E+000
2.596719552960793E+000	-1.3609658E-001	2.783111117669251E+005	3.6387281E+000
2.594451388341503E+000	-1.3609856E-001	2.783711117731836E+005	3.6384523E+000
2.592183223626423E+000	-1.3608280E-001	2.784311117794421E+005	3.6381371E+000
2.589915060679780E+000	-1.3607687E-001	2.784911117857005E+005	3.6379008E+000
2.587646899762915E+000	-1.3609067E-001	2.785511117919590E+005	3.6375856E+000
2.585378740226593E+000	-1.3608082E-001	2.786111117982175E+005	3.6373494E+000
2.583110583029663E+000	-1.3609461E-001	2.786711118044760E+005	3.6370342E+000
2.580842427762242E+000	-1.3609658E-001	2.787311118107345E+005	3.6367979E+000
2.578574270462957E+000	-1.3608280E-001	2.787911118169930E+005	3.6363251E+000
2.576306111672968E+000	-1.3610843E-001	2.788511118232515E+005	3.6361282E+000
2.574037950943286E+000	-1.3609856E-001	2.789111118295100E+005	3.6358526E+000
2.571769792351822E+000	-1.3609461E-001	2.789711118357684E+005	3.6356161E+000
2.569501634517627E+000	-1.3607687E-001	2.790311118420269E+005	3.6352222E+000
2.567233476963358E+000	-1.3609461E-001	2.790911118482854E+005	3.6349466E+000
2.564965320744506E+000	-1.3608082E-001	2.791511118545439E+005	3.6347101E+000
2.562697163355061E+000	-1.3608477E-001	2.792111118608024E+005	3.6343162E+000
2.560429004645000E+000	-1.3608280E-001	2.792711118670609E+005	3.6341193E+000
2.558160847966489E+000	-1.3608280E-001	2.793311118733194E+005	3.6338041E+000
2.555892688485020E+000	-1.3607885E-001	2.793911118795779E+005	3.6335285E+000
2.553624528106799E+000	-1.3608673E-001	2.794511118858363E+005	3.6333313E+000
2.551356368711806E+000	-1.3608673E-001	2.795111118920948E+005	3.6328588E+000
2.549088208838171E+000	-1.3608477E-001	2.795711118983533E+005	3.6327012E+000
2.546820049116280E+000	-1.3608280E-001	2.796311119046118E+005	3.6323466E+000
2.544551889233896E+000	-1.3609658E-001	2.796911119108703E+005	3.6320708E+000
2.542283727935255E+000	-1.3609461E-001	2.797511119171288E+005	3.6318345E+000
2.540015569445756E+000	-1.3608870E-001	2.798111119233873E+005	3.6315193E+000
2.537747412348009E+000	-1.3608477E-001	2.798711119296458E+005	3.6312044E+000
2.535479256960468E+000	-1.3608082E-001	2.799311119359043E+005	3.6309679E+000
2.533211101052794E+000	-1.3608477E-001	2.799911119421627E+005	3.6307709E+000
2.530942950208054E+000	-1.3608673E-001	2.800511119484212E+005	3.6304953E+000
2.528674795030223E+000	-1.3608477E-001	2.801111119546797E+005	3.6303771E+000
2.526406643124802E+000	-1.3609067E-001	2.801711119609382E+005	3.6301408E+000
2.524138495027299E+000	-1.3608673E-001	2.802311119671967E+005	3.6298256E+000
2.521870350141774E+000	-1.3609461E-001	2.802911119734552E+005	3.6295891E+000
2.519602206230751E+000	-1.3607885E-001	2.803511119797137E+005	3.6293921E+000
2.517334065922225E+000	-1.3608673E-001	2.804111119859722E+005	3.6291952E+000
2.515065926415722E+000	-1.3609067E-001	2.804711119922306E+005	3.6288013E+000
2.512797790849242E+000	-1.3608280E-001	2.805311119984891E+005	3.6286044E+000
2.510529650909056E+000	-1.3608870E-001	2.805911120047476E+005	3.6284075E+000
2.508261511008491E+000	-1.3608082E-001	2.806511120110061E+005	3.6281316E+000
2.505993370330176E+000	-1.3609658E-001	2.807111120172646E+005	3.6278167E+000
2.503725231274780E+000	-1.3609263E-001	2.807711120235231E+005	3.6275802E+000
2.501457090892734E+000	-1.3608082E-001	2.808311120297816E+005	3.6273832E+000
2.499188951387322E+000	-1.3608870E-001	2.808911120360401E+005	3.6271470E+000
2.496920807906886E+000	-1.3609263E-001	2.809511120422985E+005	3.6267135E+000
2.494652668033383E+000	-1.3608673E-001	2.810111120485570E+005	3.6263986E+000
2.492384529500455E+000	-1.3609461E-001	2.810711120548155E+005	3.6260440E+000
2.490116394063524E+000	-1.3608082E-001	2.811311120610740E+005	3.6257682E+000
2.487848255741712E+000	-1.3608280E-001	2.811911120673325E+005	3.6254137E+000
2.485580115350485E+000	-1.3609263E-001	2.812511120735910E+005	3.6250198E+000
2.483311977800139E+000	-1.3607885E-001	2.813111120798495E+005	3.6247439E+000
2.481043833504344E+000	-1.3608870E-001	2.813711120861080E+005	3.6245470E+000
2.478775688657148E+000	-1.3608477E-001	2.814311120923664E+005	3.6242714E+000
2.476507543156992E+000	-1.3608673E-001	2.814911120986249E+005	3.6239955E+000
2.474239400177971E+000	-1.3609263E-001	2.815511121048834E+005	3.6236804E+000
2.471971254696962E+000	-1.3607293E-001	2.816111121111419E+005	3.6233258E+000
2.469703109305485E+000	-1.3609856E-001	2.816711121174004E+005	3.6230502E+000
2.467434965056885E+000	-1.3608477E-001	2.817311121236589E+005	3.6228926E+000
2.465166821679647E+000	-1.3608673E-001	2.817911121299174E+005	3.6225381E+000
2.462898674595786E+000	-1.3608477E-001	2.818511121361759E+005	3.6221836E+000
2.460630524244573E+000	-1.3610250E-001	2.819111121424343E+005	3.6218290E+000
2.458362373992387E+000	-1.3607687E-001	2.819711121486928E+005	3.6216321E+000
2.456094226358682E+000	-1.3609263E-001	2.820311121549513E+005	3.6213956E+000
2.453826075422739E+000	-1.3609658E-001	2.820911121612098E+005	3.6211593E+000
2.451557926437764E+000	-1.3609658E-001	2.821511121674683E+005	3.6208048E+000
2.449289780595600E+000	-1.3608870E-001	2.822111121737268E+005	3.6204503E+000
2.447021635738496E+000	-1.3608280E-001	2.822711121799853E+005	3.6201746E+000
2.444753488224480E+000	-1.3608870E-001	2.823311121862438E+005	3.6198201E+000
2.442485343484961E+000	-1.3608673E-001	2.823911121925022E+005	3.6197019E+000
2.440217205395980E+000	-1.3609263E-001	2.824511121987607E+005	3.6193473E+000
2.437949063428152E+000	-1.3607885E-001	2.825111122050192E+005	3.6190715E+000
2.435680921918468E+000	-1.3609067E-001	2.825711122112777E+005	3.6187170E+000
2.433412779673239E+000	-1.3609263E-001	2.826311122175362E+005	3.6184413E+000
2.431144639740752E+000	-1.3609067E-001	2.826911122237947E+005	3.6181655E+000
2.428876498650197E+000	-1.3609263E-001	2.827511122300532E+005	3.6177716E+000
2.426608357606100E+000	-1.3609067E-001	2.828111122363117E+005	3.6174960E+000
2.424340215346797E+000	-1.3609856E-001	2.828711122425701E+005	3.6173384E+000
2.422072069947157E+000	-1.3609067E-001	2.829311122488286E+005	3.6169839E+000
2.419803923763352E+000	-1.3608477E-001	2.829911122550871E+005	3.6167080E+000
2.417535777667819E+000	-1.3609461E-001	2.830511122613456E+005	3.6165111E+000
2.415267633141064E+000	-1.3610053E-001	2.831111122676041E+005	3.6160779E+000
2.412999490506036E+000	-1.3608477E-001	2.831711122738626E+005	3.6159203E+000
2.410731346143021E+000	-1.3608870E-001	2.832311122801211E+005	3.6155658E+000
2.408463204474176E+000	-1.3609067E-001	2.832911122863796E+005	3.6152899E+000
2.406195065192448E+000	-1.3608280E-001	2.833511122926380E+005	3.6150537E+000
2.403926922824739E+000	-1.3609461E-001	2.834111122988965E+005	3.6146598E+000
2.401658779411920E+000	-1.3609658E-001	2.834711123051550E+005	3.6143839E+000
2.399390637179216E+000	-1.3607885E-001	2.835311123114135E+005	3.6141477E+000
2.397122493195219E+000	-1.3608477E-001	2.835911123176720E+005	3.6137538E+000
2.394854347354968E+000	-1.3608477E-001	2.836511123239305E+005	3.6134386E+000
2.392586202768170E+000	-1.3608477E-001	2.837111123301890E+005	3.6132810E+000
2.390318057293395E+000	-1.3608870E-001	2.837711123364475E+005	3.6129265E+000
2.388049910370261E+000	-1.3608082E-001	2.838311123427060E+005	3.6126506E+000
2.385781761591467E+000	-1.3609067E-001	2.838911123489644E+005	3.6122568E+000
2.383513613996257E+000	-1.3608673E-001	2.839511123552229E+005	3.6120598E+000
2.381245467982466E+000	-1.3609658E-001	2.840111123614814E+005	3.6117053E+000
2.378977322469768E+000	-1.3609067E-001	2.840711123677399E+005	3.6114690E+000
2.376709175765332E+000	-1.3609263E-001	2.841311123739984E+005	3.6111932E+000
2.374441028629699E+000	-1.3608673E-001	2.841911123802569E+005	3.6108780E+000
2.372172883141058E+000	-1.3608870E-001	2.842511123865154E+005	3.6106024E+000
2.369904738518265E+000	-1.3609263E-001	2.843111123927739E+005	3.6104448E+000
2.367636596261602E+000	-1.3608082E-001	2.843711123990323E+005	3.6101689E+000
2.365368453667379E+000	-1.3609067E-001	2.844311124052908E+005	3.6099327E+000
2.363100315222914E+000	-1.3609658E-001	2.844911124115493E+005	3.6096964E+000
2.360832176435457E+000	-1.3608673E-001	2.845511124178078E+005	3.6094995E+000
2.358564042942367E+000	-1.3608082E-001	2.846111124240663E+005	3.6092236E+000
2.356295909841458E+000	-1.3609461E-001	2.846711124303248E+005	3.6089480E+000
2.354027778912609E+000	-1.3609658E-001	2.847311124365833E+005	3.6086721E+000
2.351759648413203E+000	-1.3609263E-001	2.847911124428418E+005	3.6084752E+000
2.349491521970564E+000	-1.3608477E-001	2.848511124491002E+005	3.6082389E+000
2.347223398883078E+000	-1.3609067E-001	2.849111124553587E+005	3.6079631E+000
2.344955273610072E+000	-1.3607687E-001	2.849711124616172E+005	3.6077662E+000
2.342687149623012E+000	-1.3609263E-001	2.850311124678757E+005	3.6074116E+000
2.340419025994291E+000	-1.3609461E-001	2.850911124741342E+005	3.6071358E+000
2.338150902467701E+000	-1.3607490E-001	2.851511124803927E+005	3.6069388E+000
2.335882780504575E+000	-1.3609263E-001	2.852111124866512E+005	3.6065843E+000
2.333614657166766E+000	-1.3607885E-001	2.852711124929097E+005	3.6062298E+000
2.331346533315620E+000	-1.3609856E-001	2.853311124991681E+005	3.6059935E+000
2.329078409023409E+000	-1.3608673E-001	2.853911125054266E+005	3.6054814E+000
2.326810283822392E+000	-1.3607687E-001	2.854511125116851E+005	3.6052058E+000
2.324542157738739E+000	-1.3609067E-001	2.855111125179436E+005	3.6049299E+000
2.322274028589841E+000	-1.3608673E-001	2.855711125242021E+005	3.6046147E+000
2.320005899758165E+000	-1.3608870E-001	2.856311125304606E+005	3.6042602E+000
2.317737767557055E+000	-1.3609856E-001	2.856911125367191E+005	3.6040239E+000
2.315469633196079E+000	-1.3608673E-001	2.857511125429776E+005	3.6036301E+000
2.313201499774117E+000	-1.3609461E-001	2.858111125492360E+005	3.6033936E+000
2.310933364264766E+000	-1.3609067E-001	2.858711125554945E+005	3.6030390E+000
2.308665227092090E+000	-1.3609461E-001	2.859311125617530E+005	3.6027634E+000
2.306397088453546E+000	-1.3609461E-001	2.859911125680115E+005	3.6024876E+000
2.304128952190288E+000	-1.3610053E-001	2.860511125742700E+005	3.6022120E+000
2.301860817973763E+000	-1.3608082E-001	2.861111125805285E+005	3.6019361E+000
2.299592680277733E+000	-1.3608477E-001	2.861711125867870E+005	3.6015816E+000
2.297324543277083E+000	-1.3608280E-001	2.862311125930455E+005	3.6013060E+000
2.295056403488757E+000	-1.3608870E-001	2.862911125993039E+005	3.6011484E+000
2.292788268202667E+000	-1.3609461E-001	2.863511126055624E+005	3.6007545E+000
2.290520132824108E+000	-1.3609067E-001	2.864111126118209E+005	3.6002817E+000
2.288251994564417E+000	-1.3609067E-001	2.864711126180794E+005	3.6001635E+000
2.285983856999982E+000	-1.3608477E-001	2.865311126243379E+005	3.5999272E+000
2.283715716056700E+000	-1.3608082E-001	2.865911126305964E+005	3.5994937E+000
2.281447574042926E+000	-1.3610053E-001	2.866511126368549E+005	3.5992575E+000
2.279179432576456E+000	-1.3609067E-001	2.867111126431134E+005	3.5989423E+000
2.276911290545836E+000	-1.3609461E-001	2.867711126493718E+005	3.5986667E+000
2.274643149094350E+000	-1.3608280E-001	2.868311126556303E+005	3.5983908E+000
2.272375004898732E+000	-1.3608477E-001	2.868911126618888E+005	3.5980756E+000
2.270106861987859E+000	-1.3607885E-001	2.869511126681473E+005	3.5978000E+000
2.267838717890920E+000	-1.3609263E-001	2.870111126744058E+005	3.5974848E+000
2.265570571396086E+000	-1.3609067E-001	2.870711126806643E+005	3.5972092E+000
2.263302427271050E+000	-1.3609263E-001	2.871311126869228E+005	3.5968940E+000
2.261034281946727E+000	-1.3608870E-001	2.871911126931813E+005	3.5965395E+000
2.258766137790845E+000	-1.3608477E-001	2.872511126994397E+005	3.5961850E+000
2.256497987614316E+000	-1.3608870E-001	2.873111127056982E+005	3.5960274E+000
2.254229839351988E+000	-1.3608673E-001	2.873711127119567E+005	3.5956335E+000
2.251961694527542E+000	-1.3608082E-001	2.874311127182152E+005	3.5953577E+000
2.249693545423349E+000	-1.3608280E-001	2.874911127244737E+005	3.5951214E+000
2.247425396386923E+000	-1.3609067E-001	2.875511127307322E+005	3.5948851E+000
2.245157249914863E+000	-1.3608477E-001	2.876111127369907E+005	3.5944910E+000
2.242889104936628E+000	-1.3609067E-001	2.876711127432492E+005	3.5942154E+000
2.240620960515340E+000	-1.3608477E-001	2.877311127495077E+005	3.5939002E+000
2.238352815788272E+000	-1.3608673E-001	2.877911127557661E+005	3.5935457E+000
2.236084670575659E+000	-1.3607885E-001	2.878511127620246E+005	3.5932698E+000
2.233816523871786E+000	-1.3607490E-001	2.879111127682831E+005	3.5929549E+000
2.231548378187211E+000	-1.3609856E-001	2.879711127745416E+005	3.5926397E+000
2.229280232144131E+000	-1.3609263E-001	2.880311127808001E+005	3.5923245E+000
2.227012084956235E+000	-1.3609461E-001	2.880911127870586E+005	3.5920489E+000
2.224743939941335E+000	-1.3608870E-001	2.881511127933171E+005	3.5917730E+000
2.222475796881128E+000	-1.3607293E-001	2.882111127995756E+005	3.5914578E+000
2.220207652959493E+000	-1.3609461E-001	2.882711128058340E+005	3.5911822E+000
2.217939511674170E+000	-1.3608280E-001	2.883311128120925E+005	3.5910640E+000
2.215671367772925E+000	-1.3609461E-001	2.883911128183510E+005	3.5907094E+000
2.213403226672411E+000	-1.3609067E-001	2.884511128246095E+005	3.5905125E+000
2.211135091353059E+000	-1.3608082E-001	2.885111128308680E+005	3.5902762E+000
